Date,Burgers,Pizzas,Salads,Burgers_lag_1,Pizzas_lag_1,Salads_lag_1,Burgers_lag_2,Pizzas_lag_2,Salads_lag_2,Burgers_lag_3,Pizzas_lag_3,Salads_lag_3,Burgers_lag_4,Pizzas_lag_4,Salads_lag_4,Burgers_lag_5,Pizzas_lag_5,Salads_lag_5,Burgers_lag_6,Pizzas_lag_6,Salads_lag_6,Burgers_lag_7,Pizzas_lag_7,Salads_lag_7
2024-01-18,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151,131.10415416727594,53.89664398297821,94.6391715487562,130.70298862756695,44.82003498579335,87.1460875082211,134.17175300330908,66.87653980995002,90.90130102968118,148.24482469138184,66.28714119883898,85.53575000968185,146.80555746177475,78.74059730237931,87.84504826053048,147.66519209211032,80.38076156452267,81.59090224276045
2024-01-19,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151,131.10415416727594,53.89664398297821,94.6391715487562,130.70298862756695,44.82003498579335,87.1460875082211,134.17175300330908,66.87653980995002,90.90130102968118,148.24482469138184,66.28714119883898,85.53575000968185,146.80555746177475,78.74059730237931,87.84504826053048
2024-01-20,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151,131.10415416727594,53.89664398297821,94.6391715487562,130.70298862756695,44.82003498579335,87.1460875082211,134.17175300330908,66.87653980995002,90.90130102968118,148.24482469138184,66.28714119883898,85.53575000968185
2024-01-21,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151,131.10415416727594,53.89664398297821,94.6391715487562,130.70298862756695,44.82003498579335,87.1460875082211,134.17175300330908,66.87653980995002,90.90130102968118
2024-01-22,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151,131.10415416727594,53.89664398297821,94.6391715487562,130.70298862756695,44.82003498579335,87.1460875082211
2024-01-23,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151,131.10415416727594,53.89664398297821,94.6391715487562
2024-01-24,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427,122.57584766638757,47.01563150965209,87.38482505311151
2024-01-25,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002,122.2318459513953,42.37857968394001,88.17671224932427
2024-01-26,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471,108.61500783377002,41.776328353561375,90.66155965224002
2024-01-27,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251,98.25315577569184,40.0,83.28677095583471
2024-01-28,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656,104.66713510249886,40.0,86.11441264050251
2024-01-29,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577,88.30198731608613,42.33231469333232,87.51797493692656
2024-01-30,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152,82.12961226079852,48.65812908087252,76.67125250526577
2024-01-31,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107,67.49296905199073,43.46475587115316,79.70122708494152
2024-02-01,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171,65.3658771951331,45.97266625123098,77.36365034358107
2024-02-02,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043,62.92607445574243,51.6525166630603,76.17824365881171
2024-02-03,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281,51.858310718404944,62.44477214601859,67.21396512495043
2024-02-04,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286,55.81289119820772,65.76203741970589,63.93170708757281
2024-02-05,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492,50.0,68.38789119008723,66.33772957742286
2024-02-06,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227,50.0,78.86162551033007,62.48761926496492
2024-02-07,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877,50.0,83.57975441951547,59.15481330577227
2024-02-08,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389,60.68989625930918,93.36764795697611,56.26743974791877
2024-02-09,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355,53.86691498278967,92.74475464342339,50.0668489084389
2024-02-10,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627,52.32472396073695,99.90618773839863,49.771943833898355
2024-02-11,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104,66.48418606770899,104.7720225500729,47.04644237641627
2024-02-12,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968,61.98357256790388,104.93929954466778,41.272943785085104
2024-02-13,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592,75.66102795808175,115.64664436401053,46.44999802408968
2024-02-14,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775,71.99362061795999,118.29766818681308,39.92779655378592
2024-02-15,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366,82.78993857402658,119.11658941928451,32.829542834312775
2024-02-16,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462,98.32319743723666,119.00495929356988,36.537627989211366
2024-02-17,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636,109.00700718234526,114.11190904020384,30.096591084181462
2024-02-18,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914,114.01196961732587,116.90813346151921,34.14024581109636
2024-02-19,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654,120.08236787647769,115.05453284808945,34.332889939080914
2024-02-20,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939,126.13448479011319,110.12344768641415,27.803368114824654
2024-02-21,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988,126.52298186164364,108.74582318785866,32.90076005402939
2024-02-22,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784,135.72835674815855,106.31718802510586,31.333982569886988
2024-02-23,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167,141.43496037179912,106.92677841814816,32.98565674220784
2024-02-24,140.97783462739557,51.32529529547616,45.60009838782486,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997,150.0,94.2678658960486,36.96771779710167
2024-02-25,134.47476852250614,49.09772385209595,50.08518417405672,140.97783462739557,51.32529529547616,45.60009838782486,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685,150.0,88.44175052637566,31.624476315878997
2024-02-26,118.85853745635312,44.36706991891617,50.61670431497526,134.47476852250614,49.09772385209595,50.08518417405672,140.97783462739557,51.32529529547616,45.60009838782486,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834,141.16707977935894,80.76703719444635,31.495898970968685
2024-02-27,114.15777372184142,40.0,58.019123522583214,118.85853745635312,44.36706991891617,50.61670431497526,134.47476852250614,49.09772385209595,50.08518417405672,140.97783462739557,51.32529529547616,45.60009838782486,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951,150.0,67.01589404745499,32.78237343387834
2024-02-28,109.60949195797151,45.08055706920631,56.01722493086517,114.15777372184142,40.0,58.019123522583214,118.85853745635312,44.36706991891617,50.61670431497526,134.47476852250614,49.09772385209595,50.08518417405672,140.97783462739557,51.32529529547616,45.60009838782486,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919,145.94569051601871,68.34626660461835,34.97544604941951
2024-02-29,104.87772563561181,43.007732130747094,68.16050749976885,109.60949195797151,45.08055706920631,56.01722493086517,114.15777372184142,40.0,58.019123522583214,118.85853745635312,44.36706991891617,50.61670431497526,134.47476852250614,49.09772385209595,50.08518417405672,140.97783462739557,51.32529529547616,45.60009838782486,143.97352023961284,66.86147204136489,43.132435168294876,141.58099650703116,62.74862802140991,39.41933978366919
